nomeProposicao,idProposicao,idProposicaoPrincipal,nomeProposicaoOrigem,tipoProposicao,tema,Ementa,ExplicacaoEmenta,Autor,ideCadastro,ufAutor,partidoAutor,DataApresentacao,RegimeTramitacao,UltimoDespacho,Apreciacao,Indexacao,Situacao,LinkInteiroTeor,apensadas,apensadas_proposicao
PL 6999/2013,604844,"
  ","
  ",Projeto de Lei,"Direito Penal e Processual Penal; Indústria, Comércio e Serviços","Dispõe sobre o crime de abigeato e sobre o comércio de carne e outros alimentos sem procedência legal, e dá outras providências.

NOVA EMENTA: Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, para tipificar, de forma mais gravosa, os crimes de furto e receptação de semoventes domesticáveis de produção, ainda que abatidos, e a Lei nº 8.137, de 27 de dezembro de 1990, que define crimes contra as relações de consumo, para punir o comércio de carne ou outros alimentos sem procedência lícita.","Altera o Decreto-lei nº 2.848, de 1940 e a Lei nº 8.137, 1990.",Afonso Hamm,136811,RS,PP        ,18/12/2013,"Urgência (Art. 155, RICD)","À Comissão de Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação do Plenário,"Alteração, Código Penal, Lei dos Crimes Contra a Ordem Tributária, pena de reclusão, furto qualificado, animal, abigeato, tipicidade, crime contra as relações de consumo, transporte, comercialização, armazenagem, alimento, carne, ilegalidade, procedência, pena de detenção.",Tranformada no(a) Lei Ordinária 13330/2016,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214743,,
PL 6998/2013,604836,"
  ","
  ",Projeto de Lei,Direitos Humanos e Minorias,"Altera o art. 1º e insere dispositivos sobre a Primeira Infância na Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências.","
  ",Osmar Terra,73692,RS,PMDB      ,18/12/2013,"Ordinário (Art. 151, III, RICD)","Revejo o despacho aposto ao PL 6.998/13, para determinar que a Comissão de Direitos Humanos e Minorias se manifeste quanto ao mérito da matéria. Em razão da distribuição a mais de três comissões de mérito, determino a criação de Comissão Especial para apreciar a matéria, conforme art. 34, II, do RICD. Às Comissões de Direitos Humanos e Minorias; Ciência e Tecnologia, Comunicação e Informática; Seguridade Social e Família; Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas ComissõesArt. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Estatuto da Criança e do Adolescente, promoção, participação, criança, direito da criança e do adolescente, política pública, primeira infância, prioridade, atendimento público, responsabilidade, família, comunidade, sociedade, Estado, proteção integral, prevenção, violência, publicidade, mídia, criação, Política Nacional Integrada pela Primeira Infância, Plano Nacional da Primeira Infância.  
_Inclusão, composição, conselho, direito da criança e do adolescente, representante, organização, atuação, primeira infância.",Tranformada no(a) Lei Ordinária 13257/2016,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214724,,
PL 6996/2013,604828,"
  ","
  ",Projeto de Lei,Direito Civil e Processual Civil,"Altera a redação do inciso II, do art. 4º, da Lei nº 10.406, de 10 de janeiro de 2002, que institui o Código Civil.","Altera a redação do Código Civil no que se refere à Incapacidade relativa daqueles que por enfermidade tenham o discernimento reduzido, incapazes portanto, da prática de alguns atos da vida civil.",Jair Bolsonaro,74847,RJ,PP        ,18/12/2013,"Ordinário (Art. 151, III, RICD)","À Comissão de Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Código Civil, incapacidade relativa, pessoa, doente, doença.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214700,,
PL 6993/2013,604787,"
  ","
  ",Projeto de Lei,Homenagens e Datas Comemorativas,"Confere ao Município de Almirante Tamandaré do Sul, no Estado do Rio Grande do Sul, o título de ""Terra do Gaitaço"".","
  ",Giovani Cherini,160673,RS,PDT       ,18/12/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Cultura e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Denominação, Terra do Gaitaço, Almirante Tamandaré do Sul (RS), Rio Grande do Sul.",MESA - Aguardando Apreciação pelo Senado Federal,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214628,,
PL 6995/2013,604815,"
  ","
  ",Projeto de Lei,Cidades e Desenvolvimento Urbano,"Altera o art. 103 da Lei nº 9.503, de 23 de setembro de 1997,   Código de Trânsito Brasileiro e dá outras providências.","
  ",Paulo Abi-Ackel,141516,MG,PSDB      ,18/12/2013,"Prioridade (Art. 151, II, RICD)","Deferido o Requerimento n. 5.550/2016, conforme despacho de seguinte teor: “Defiro o Requerimento n. 5.550/2016. Apense-se o Projeto de Lei n. 6.995/2013 ao Projeto de Lei n. 2.976/2011, nos termos dos arts. 142, caput, e 143, II, b, do Regimento Interno da Câmara dos Deputados. Publique-se. Oficie-se”.",Proposição Sujeita à Apreciação do Plenário,"Alteração, Código de Trânsito Brasileiro, obrigatoriedade, realização, teste, colisão, veículos, fabricação nacional.",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214673,,
PL 6994/2013,604809,"
  ","
  ",Projeto de Lei,"Direito e Defesa do Consumidor; Viação, Transporte e Mobilidade","Acrescenta dispositivo à Lei nº 7.565, de 1986 - Código Brasileiro de Aeronáutica , para disciplinar a execução do contrato de compra de bilhetes aéreos nos casos em que o passageiro não se apresentar ao embarque no trecho de ida. ","
  ",José Carlos Araújo,74140,BA,PSD       ,18/12/2013,"Urgência (Art. 155, RICD)",Apense-se à(ao) PL-4785/2012.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Urgência art. 155 RICD,Proposição Sujeita à Apreciação do Plenário,"Alteração, Código Brasileiro de Aeronáutica, passageiro, ausência, embarque, ida, proibição, empresa de transporte aéreo, cancelamento, bilhete, volta, indenização, reembolso, tarifa, duplicação, valor. ",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214664,,"
      "
PL 6992/2013,604769,"
  ","
  ",Projeto de Lei,"Viação, Transporte e Mobilidade","Altera a redação do art. 147 da Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para incluir o exame toxicológico de larga janela de detecção entre os exames a serem prestados para a obtenção ou renovação da Carteira Nacional de Habilitação.","
  ",Nelson Padovani,160566,PR,PSC       ,17/12/2013,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-2823/2011.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Código de Trânsito Brasileiro, inclusão, exame toxicológico, obtenção, renovação, Carteira Nacional de Habilitação (CNH).",CCJC - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214578,,"
      "
PL 6991/2013,604752,"
  ","
  ",Projeto de Lei,Previdência e Assistência Social,"Cria benefício financeiro mensal, no valor de meio salário mínimo, destinado às famílias inscritas no Cadastro Único para Programas Sociais do Governo Federal que tenham, em sua composição, pessoas em tratamento de tuberculose ou hanseníase. ","
  ",Antonio Brito,160553,BA,PTB       ,17/12/2013,"Ordinário (Art. 151, III, RICD)",Às Comissões de Seguridade Social e Família; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Criação, benefício assistêncial, família, pessoa, tratamento, tuberculose, hanseníase.",CFT - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214546,,
PL 6990/2013,604751,"
  ","
  ",Projeto de Lei,Direito Penal e Processual Penal,"Altera a Lei nº 7.210, de 1984, que ""institui a Lei de Execução Penal"".","
  ",Antonio Brito,160553,BA,PTB       ,17/12/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Segurança Pública e Combate ao Crime Organizado e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei de Execução Penal, transferência, preso, encaminhamento, prontuário médico, ",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214545,,
PL 6988/2013,604721,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento,"Reabre o prazo de adesão aos regimes de parcelamento de débitos, previstos nas Leis nºs 11.941, de 27 de maio de 2009, e 12.249, de 11 de junho de 2010.","
  ",Félix Mendonça Júnior,160666,BA,PDT       ,17/12/2013,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-3091/2012.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Prorrogação, prazo, pagamento, parcelamento, dívida tributária.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214492,,"
      "
PL 6986/2013,604717,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Acrescenta parágrafos ao art. 68 da Consolidação das Leis do Trabalho, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para dispor sobre o trabalho aos domingos nos contratos de terceirização.","
  ",Ademir Camilo,133374,MG,PROS      ,17/12/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Consolidação das Leis do Trabalho (CLT), trabalho, domingo, contrato, terceirização.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214484,,
PL 6989/2013,604724,"
  ","
  ",Projeto de Lei,Homenagens e Datas Comemorativas,Institui o Dia Nacional de Bandas e Fanfarras.,"
  ",Severino Ninho,167614,PE,PSB       ,17/12/2013,.,"Devolva-se a proposição por contrariar o disposto no art. 4º da Lei 12.345/10, com base no art. 137, §1º, inciso I, do Regimento Interno da Câmara dos Deputados. Oficie-se ao Autor e, após, publique-se.",.,"Criação, Dia Nacional de Bandas e Fanfarras, comemoração, março.",MESA - Devolvida ao(à) Autor(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214502,,
PL 6987/2013,604718,"
  ","
  ",Projeto de Lei,Previdência e Assistência Social,"Dispõe sobre a compensação financeira entre os Regimes Próprios de Previdência Social dos servidores da União, dos Estados, do Distrito Federal e dos Municípios, nos casos de contagem recíproca de tempo de contribuição para efeito de aposentadoria, e dá outras providências.

","
  ",Ademir Camilo,133374,MG,PROS      ,17/12/2013,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-1208/2011.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Critérios, compensação financeira, Regime Próprio de Previdência Social (RPPS), servidor público.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214485,,
PL 6984/2013,604659,"
  ","
  ",Projeto de Lei,"Viação, Transporte e Mobilidade",Dispõe sobre a obrigatoriedade de constar no cartão de embarque nos aeroportos brasileiros o número de documento de identidade do passageiro. ,"
  ",Luiz Carlos,160645,AP,PSDB      ,17/12/2013,"Urgência (Art. 155, RICD)",Apense-se à(ao) PL-6716/2009.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Urgência art. 155 RICD,Proposição Sujeita à Apreciação do Plenário,"Obrigatoriedade, colocação, cartão de embarque, número, carteria de identidade, passageiro.",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214397,,
PL 6983/2013,604657,"
  ","
  ",Projeto de Lei,Cidades e Desenvolvimento Urbano,"Altera a redação do § 4º do art. 115 da Lei nº 9.503, de 23 de setembro de 1997, Código de Trânsito Brasileiro, para dispor sobre a emissão do Certificado de Registro de Veículos automotores destinados a puxar ou arrastar maquinaria de qualquer natureza ou a executar trabalhos agrícolas, de construção ou de pavimentação.","
  ",Luiz Carlos,160645,AP,PSDB      ,17/12/2013,"Ordinário (Art. 151, III, RICD)","Determino a abertura de prazo a que se refere o art. 164, § 2º, do Regimento Interno da Câmara dos Deputados. No caso do transcurso do prazo sem a interposição de recurso, arquivem-se os Projetos de Lei n. 5.832/2013 e n. 6.983/2013. Oficie-se ao autor. Publique-se.",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Código de Trânsito Brasileiro, emissão, Certificado de registro de licenciamento de veículo, máquina agrícola, trator, colheitadeira.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214394,,
PL 6985/2013,604703,"
  ","
  ",Projeto de Lei,Saúde,"Torna obrigatório que os produtos alimentícios comercializados informem sobre a presença ou ausência de sal, como medida preventiva e de controle da hipertensão arterial, arritmia, infarto e problemas renais.","
  ",Fabio Reis,171623,SE,PMDB      ,17/12/2013,"Urgência (Art. 155, RICD)","Deferido o Requerimento nº 10405/2014, conforme despacho do seguinte teor: Defiro o pedido contido no Requerimento n. 10.405/2014, nos termos dos artigos 142 e 143 do . Regimento Interno da Câmara dos Deputados. Apense-se, pois, o Projeto de Lei n. 6.985/2013 ao Projeto de Lei n. 4.803/2012. Em razão da apensação, revejo o despacho de distribuição aposto ao Projeto de Lei n. 2.356/2003, ao qual se encontra apensado o Projeto de Lei n. 4.803/2012, para incluir a Comissão de Defesa do Consumidor, devendo, no entanto, permanecer pronto para a Ordem do Dia. Esclareço que, para os fins do art. 191, III, do . Regimento Interno da Câmara dos Deputados, prevalecerá a ordem de distribuição prevista neste despacho Publique-se. Oficie-se.[ATUALIZAÇÃO DO DESPACHO NO PL N. 2.356/2003: Às CDC, CDEIC, CSSF e CCJC (art. 54 do RICD). Proposição sujeita à apreciação do Plenário. . Regime de tramitação: Ordinário]",Proposição Sujeita à Apreciação do Plenário,"Obrigatoriedade, informação, embalagem, alimento industrializado, presença, ausência, sal, inclusão, advertência, riscos, saúde.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214451,,
PL 6982/2013,604642,"
  ","
  ",Projeto de Lei,Direito Penal e Processual Penal,"Altera dispositivo do Decreto-Lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal.",Determina que o recurso da sentença de pronúncia terá efeito apenas devolutivo.,José Airton,141464,CE,PT        ,17/12/2013,"Ordinário (Art. 151, III, RICD)","À Comissão de Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Código Processo Penal, efeito devolutivo, recurso judicial, sentença de pronúncia.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1214307,,
